zone,unit_code,unit_name,firm,source
DE_LU,11WD8HOH22H---BE,PSW Hohenwarte II PSS B,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8HOH22H---CC,PSW Hohenwarte II PSS C,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8HOH22H---DA,PSW Hohenwarte II PSS D,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8HOH22H---E8,PSW Hohenwarte II PSS E,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8HOH22H---F6,PSW Hohenwarte II PSS F,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8HOH22H---G4,PSW Hohenwarte II PSS G,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8HOH22H---H2,PSW Hohenwarte II PSS H,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8JAEN1L---AD,KW JÃ¤nschwalde Block A,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8JAEN1L---BB,KW JÃ¤nschwalde Block B,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8JAEN1L---C9,KW JÃ¤nschwalde Block C,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8JAEN1L---D7,KW JÃ¤nschwalde Block D,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8JAEN1L---E5,KW JÃ¤nschwalde Block E,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8JAEN1L---F3,KW JÃ¤nschwalde Block F,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8KLIN5G--13E,HKW Klingenberg 1-3,Vattenfall (Berlin/BEW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8LICH5G---1Y,HKW Lichterfelde Block 1,Vattenfall (Berlin/BEW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8LICH5G---3U,HKW Lichterfelde Block 3,Vattenfall (Berlin/BEW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8LIPD1L---R6,KW Lippendorf Block R,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8LIPD1L---S4,KW Lippendorf Block S,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MARK1H---AM,PSW Markersbach PSS A,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MARK1H---BK,PSW Markersbach PSS B,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MARK1H---CI,PSW Markersbach PSS C,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MARK1H---DG,PSW Markersbach PSS D,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MARK1H---EE,PSW Markersbach PSS E,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MARK1H---FC,PSW Markersbach PSS F,Vattenfall (PSW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MITT5GGUD-8,HKW Mitte GUD,Vattenfall (Berlin/BEW),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MOAB5C---AZ,Moabit A,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MOAB5O---5A,Moabit GT5,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MOAB5O---68,Moabit GT6,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MOAB5O---76,Moabit GT7,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MOOR1C---AV,HKW Moorburg Block A,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8MOOR1C---BT,HKW Moorburg Block B,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8REUT5F---MA,Reuter MÃ¼llverbrennung,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8REUT5X---CX,HKW Reuter Block C,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8REUW1C---DD,HKW Reuter West Block D,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8REUW1C---EB,HKW Reuter West Block E,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8ROST1C----K,Kraftwerk Rostock,EnBW/Rostock (KNG),"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8SCHK1L---A2,Schkopau A,EPH/Saale Energie,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8SCHK1L---B0,Schkopau B,EPH/Saale Energie,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8SWPU1L---AK,KW Schwarze Pumpe Block A,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8SWPU1L---BI,KW Schwarze Pumpe Block B,LEAG,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8TIEF5C----9,HKW Tiefstack Block 2,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8TIEF5G-GUDI,HKW Tiefstack GuD,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8WED15C---1M,HKW Wedel Block 1,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
DE_LU,11WD8WED15C---2K,HKW Wedel Block 2,Vattenfall,"name-rule wave1 (July 2026), verify before publication"
