day,arm,zone,ts,price
2025-07-16,B_on,DE_LU,20250716-0400,102.35
2025-07-16,B_on,DE_LU,20250716-1800,105.07
2025-07-16,B_on,DE_LU,20250716-1700,105.07
2025-07-16,B_on,DE_LU,20250716-2300,93.7
2025-07-16,B_on,DE_LU,20250716-1100,85.29
2025-07-16,B_on,DE_LU,20250716-1900,105.07
2025-07-16,B_on,DE_LU,20250716-2200,93.7
2025-07-16,B_on,DE_LU,20250716-1400,85.29
2025-07-16,B_on,DE_LU,20250716-0100,93.7
2025-07-16,B_on,DK1,20250716-2000,96.96
2025-07-16,B_on,DK1,20250716-0200,93.7
2025-07-16,B_on,DK1,20250716-0700,93.7
2025-07-16,B_on,DK1,20250716-0500,103.97
2025-07-16,B_on,DK1,20250716-0800,93.7
2025-07-16,B_on,DK1,20250716-1300,81.4
2025-07-16,B_on,DK1,20250716-1000,85.29
2025-07-16,B_on,DK1,20250716-2100,93.7
2025-07-16,B_on,DK1,20250716-0000,93.7
2025-07-16,B_on,DK1,20250716-0900,93.7
2025-07-16,B_on,DK1,20250716-0600,93.7
2025-07-16,B_on,DK1,20250716-1200,81.63
2025-07-16,B_on,DK1,20250716-1500,93.7
2025-07-16,B_on,DK1,20250716-0300,93.7
2025-07-16,B_on,DK1,20250716-1600,93.7
2025-07-16,B_on,DK1,20250716-0400,102.35
2025-07-16,B_on,DK1,20250716-1800,105.07
2025-07-16,B_on,DK1,20250716-1700,105.07
2025-07-16,B_on,DK1,20250716-2300,93.7
2025-07-16,B_on,DK1,20250716-1100,85.29
2025-07-16,B_on,DK1,20250716-1900,105.07
2025-07-16,B_on,DK1,20250716-2200,93.7
2025-07-16,B_on,DK1,20250716-1400,85.29
2025-07-16,B_on,DK1,20250716-0100,93.7
2025-07-16,B_on,NO2,20250716-2000,89.78
2025-07-16,B_on,NO2,20250716-0200,89.78
2025-07-16,B_on,NO2,20250716-0700,89.78
2025-07-16,B_on,NO2,20250716-0500,89.78
2025-07-16,B_on,NO2,20250716-0800,89.78
2025-07-16,B_on,NO2,20250716-1300,66.02
2025-07-16,B_on,NO2,20250716-1000,77.11
2025-07-16,B_on,NO2,20250716-2100,89.78
2025-07-16,B_on,NO2,20250716-0000,89.78
2025-07-16,B_on,NO2,20250716-0900,85.71
2025-07-16,B_on,NO2,20250716-0600,89.78
2025-07-16,B_on,NO2,20250716-1200,57.73
2025-07-16,B_on,NO2,20250716-1500,89.78
2025-07-16,B_on,NO2,20250716-0300,89.78
2025-07-16,B_on,NO2,20250716-1600,89.78
2025-07-16,B_on,NO2,20250716-0400,89.78
2025-07-16,B_on,NO2,20250716-1800,89.78
2025-07-16,B_on,NO2,20250716-1700,89.78
2025-07-16,B_on,NO2,20250716-2300,89.78
2025-07-16,B_on,NO2,20250716-1100,77.11
2025-07-16,B_on,NO2,20250716-1900,89.78
2025-07-16,B_on,NO2,20250716-2200,89.78
2025-07-16,B_on,NO2,20250716-1400,77.11
2025-07-16,B_on,NO2,20250716-0100,89.78
2025-07-16,B_on,FR,20250716-2000,85.29
2025-07-16,B_on,FR,20250716-0200,30.35
2025-07-16,B_on,FR,20250716-0700,49.51
2025-07-16,B_on,FR,20250716-0500,73.07
2025-07-16,B_on,FR,20250716-0800,48.9
2025-07-16,B_on,FR,20250716-1300,21.44
2025-07-16,B_on,FR,20250716-1000,21.99
2025-07-16,B_on,FR,20250716-2100,93.7
2025-07-16,B_on,FR,20250716-0000,49.78
2025-07-16,B_on,FR,20250716-0900,22.84
2025-07-16,B_on,FR,20250716-0600,61.73
2025-07-16,B_on,FR,20250716-1200,21.62
2025-07-16,B_on,FR,20250716-1500,23.81
2025-07-16,B_on,FR,20250716-0300,30.35
2025-07-16,B_on,FR,20250716-1600,24.99
2025-07-16,B_on,FR,20250716-0400,49.78
2025-07-16,B_on,FR,20250716-1800,87.71
2025-07-16,B_on,FR,20250716-1700,64.86
2025-07-16,B_on,FR,20250716-2300,57.66
2025-07-16,B_on,FR,20250716-1100,21.99
2025-07-16,B_on,FR,20250716-1900,90.37
2025-07-16,B_on,FR,20250716-2200,78.12
2025-07-16,B_on,FR,20250716-1400,21.99
2025-07-16,B_on,FR,20250716-0100,30.35
