day,arm,zone,ts,price
2025-05-15,B_on,DE_LU,20250515-0500,94.05
2025-05-15,B_on,DE_LU,20250515-1200,4.95
2025-05-15,B_on,DK1,20250515-2300,75.0
2025-05-15,B_on,DK1,20250515-0800,1.0
2025-05-15,B_on,DK1,20250515-2000,57.0
2025-05-15,B_on,DK1,20250515-1000,14.91
2025-05-15,B_on,DK1,20250515-1600,1.0
2025-05-15,B_on,DK1,20250515-0600,1.0
2025-05-15,B_on,DK1,20250515-0000,30.0
2025-05-15,B_on,DK1,20250515-1800,86.47
2025-05-15,B_on,DK1,20250515-0300,42.47
2025-05-15,B_on,DK1,20250515-0700,1.0
2025-05-15,B_on,DK1,20250515-0200,33.25
2025-05-15,B_on,DK1,20250515-0400,42.47
2025-05-15,B_on,DK1,20250515-1400,40.0
2025-05-15,B_on,DK1,20250515-1700,43.71
2025-05-15,B_on,DK1,20250515-1500,20.96
2025-05-15,B_on,DK1,20250515-1300,9.45
2025-05-15,B_on,DK1,20250515-2200,86.47
2025-05-15,B_on,DK1,20250515-1900,94.05
2025-05-15,B_on,DK1,20250515-0900,46.67
2025-05-15,B_on,DK1,20250515-0100,30.0
2025-05-15,B_on,DK1,20250515-1100,9.5
2025-05-15,B_on,DK1,20250515-2100,86.47
2025-05-15,B_on,DK1,20250515-0500,25.29
2025-05-15,B_on,DK1,20250515-1200,4.95
2025-05-15,B_on,NO2,20250515-2300,77.82
2025-05-15,B_on,NO2,20250515-0800,56.77
2025-05-15,B_on,NO2,20250515-2000,84.64
2025-05-15,B_on,NO2,20250515-1000,24.75
2025-05-15,B_on,NO2,20250515-1600,77.82
2025-05-15,B_on,NO2,20250515-0600,77.82
2025-05-15,B_on,NO2,20250515-0000,77.82
2025-05-15,B_on,NO2,20250515-1800,84.64
2025-05-15,B_on,NO2,20250515-0300,83.46
2025-05-15,B_on,NO2,20250515-0700,59.34
2025-05-15,B_on,NO2,20250515-0200,77.82
2025-05-15,B_on,NO2,20250515-0400,84.64
2025-05-15,B_on,NO2,20250515-1400,36.0
2025-05-15,B_on,NO2,20250515-1700,84.64
2025-05-15,B_on,NO2,20250515-1500,59.59
2025-05-15,B_on,NO2,20250515-1300,9.45
2025-05-15,B_on,NO2,20250515-2200,77.82
2025-05-15,B_on,NO2,20250515-1900,84.64
2025-05-15,B_on,NO2,20250515-0900,45.93
2025-05-15,B_on,NO2,20250515-0100,77.82
2025-05-15,B_on,NO2,20250515-1100,8.55
2025-05-15,B_on,NO2,20250515-2100,84.64
2025-05-15,B_on,NO2,20250515-0500,84.64
2025-05-15,B_on,NO2,20250515-1200,4.46
2025-05-15,B_on,FR,20250515-2300,48.78
2025-05-15,B_on,FR,20250515-0800,21.63
2025-05-15,B_on,FR,20250515-2000,53.48
2025-05-15,B_on,FR,20250515-1000,14.91
2025-05-15,B_on,FR,20250515-1600,21.86
2025-05-15,B_on,FR,20250515-0600,57.0
2025-05-15,B_on,FR,20250515-0000,51.92
2025-05-15,B_on,FR,20250515-1800,65.35
2025-05-15,B_on,FR,20250515-0300,49.91
2025-05-15,B_on,FR,20250515-0700,47.7
2025-05-15,B_on,FR,20250515-0200,49.59
2025-05-15,B_on,FR,20250515-0400,51.63
2025-05-15,B_on,FR,20250515-1400,18.66
2025-05-15,B_on,FR,20250515-1700,51.03
2025-05-15,B_on,FR,20250515-1500,19.04
2025-05-15,B_on,FR,20250515-1300,13.01
2025-05-15,B_on,FR,20250515-2200,49.37
2025-05-15,B_on,FR,20250515-1900,66.17
2025-05-15,B_on,FR,20250515-0900,18.99
2025-05-15,B_on,FR,20250515-0100,48.38
2025-05-15,B_on,FR,20250515-1100,14.65
2025-05-15,B_on,FR,20250515-2100,53.48
2025-05-15,B_on,FR,20250515-0500,86.47
2025-05-15,B_on,FR,20250515-1200,12.84
2025-12-01,A_off,NL,20251201-0800,101.8
2025-12-01,A_off,NL,20251201-1100,79.61
2025-12-01,A_off,NL,20251201-1200,79.61
2025-12-01,A_off,NL,20251201-1800,88.42
2025-12-01,A_off,NL,20251201-1600,103.61
2025-12-01,A_off,NL,20251201-0000,79.61
2025-12-01,A_off,NL,20251201-2100,79.61
2025-12-01,A_off,NL,20251201-0100,79.61
2025-12-01,A_off,NL,20251201-0500,79.61
2025-12-01,A_off,NL,20251201-0300,79.61
2025-12-01,A_off,NL,20251201-2300,79.61
2025-12-01,A_off,NL,20251201-1000,79.61
2025-12-01,A_off,NL,20251201-0700,103.61
2025-12-01,A_off,NL,20251201-1700,103.61
2025-12-01,A_off,NL,20251201-0200,79.61
2025-12-01,A_off,NL,20251201-0900,83.8
2025-12-01,A_off,NL,20251201-0600,96.22
2025-12-01,A_off,NL,20251201-1300,79.61
2025-12-01,A_off,NL,20251201-0400,79.61
2025-12-01,A_off,NL,20251201-1400,79.61
2025-12-01,A_off,NL,20251201-1500,91.62
2025-12-01,A_off,NL,20251201-1900,83.8
2025-12-01,A_off,NL,20251201-2000,79.61
2025-12-01,A_off,NL,20251201-2200,79.61
2025-12-01,A_off,BE,20251201-0800,83.8
2025-12-01,A_off,BE,20251201-1100,82.45
2025-12-01,A_off,BE,20251201-1200,82.45
2025-12-01,A_off,BE,20251201-1800,83.8
2025-12-01,A_off,BE,20251201-1600,83.8
2025-12-01,A_off,BE,20251201-0000,79.61
2025-12-01,A_off,BE,20251201-2100,75.53
2025-12-01,A_off,BE,20251201-0100,79.61
2025-12-01,A_off,BE,20251201-0500,83.8
2025-12-01,A_off,BE,20251201-0300,78.82
2025-12-01,A_off,BE,20251201-2300,71.65
2025-12-01,A_off,BE,20251201-1000,82.45
2025-12-01,A_off,BE,20251201-0700,83.8
2025-12-01,A_off,BE,20251201-1700,83.8
2025-12-01,A_off,BE,20251201-0200,78.82
2025-12-01,A_off,BE,20251201-0900,83.8
2025-12-01,A_off,BE,20251201-0600,83.8
2025-12-01,A_off,BE,20251201-1300,83.8
2025-12-01,A_off,BE,20251201-0400,78.82
2025-12-01,A_off,BE,20251201-1400,43.8
2025-12-01,A_off,BE,20251201-1500,83.8
2025-12-01,A_off,BE,20251201-1900,79.61
2025-12-01,A_off,BE,20251201-2000,79.61
2025-12-01,A_off,BE,20251201-2200,71.65
2025-12-01,A_off,DE_LU,20251201-0800,118.84
2025-12-01,A_off,DE_LU,20251201-1100,103.61
2025-12-01,A_off,DE_LU,20251201-1200,103.61
2025-12-01,A_off,DE_LU,20251201-1800,103.61
2025-12-01,A_off,DE_LU,20251201-1600,118.84
2025-12-01,A_off,DE_LU,20251201-0000,95.54
2025-12-01,A_off,DE_LU,20251201-2100,88.85
2025-12-01,A_off,DE_LU,20251201-0100,95.54
2025-12-01,A_off,DE_LU,20251201-0500,109.0
2025-12-01,A_off,DE_LU,20251201-0300,95.54
2025-12-01,A_off,DE_LU,20251201-2300,79.61
2025-12-01,A_off,DE_LU,20251201-1000,103.61
2025-12-01,A_off,DE_LU,20251201-0700,139.12
2025-12-01,A_off,DE_LU,20251201-1700,113.11
2025-12-01,A_off,DE_LU,20251201-0200,95.54
2025-12-01,A_off,DE_LU,20251201-0900,113.11
2025-12-01,A_off,DE_LU,20251201-0600,126.29
2025-12-01,A_off,DE_LU,20251201-1300,118.16
2025-12-01,A_off,DE_LU,20251201-0400,95.54
2025-12-01,A_off,DE_LU,20251201-1400,118.84
2025-12-01,A_off,DE_LU,20251201-1500,118.84
2025-12-01,A_off,DE_LU,20251201-1900,103.61
2025-12-01,A_off,DE_LU,20251201-2000,103.61
2025-12-01,A_off,DE_LU,20251201-2200,82.1
2025-12-01,A_off,DK1,20251201-0800,101.8
2025-12-01,A_off,DK1,20251201-1100,79.61
2025-12-01,A_off,DK1,20251201-1200,79.61
2025-12-01,A_off,DK1,20251201-1800,79.61
2025-12-01,A_off,DK1,20251201-1600,101.8
2025-12-01,A_off,DK1,20251201-0000,79.61
2025-12-01,A_off,DK1,20251201-2100,79.61
2025-12-01,A_off,DK1,20251201-0100,79.61
2025-12-01,A_off,DK1,20251201-0500,91.62
2025-12-01,A_off,DK1,20251201-0300,79.61
2025-12-01,A_off,DK1,20251201-2300,79.61
2025-12-01,A_off,DK1,20251201-1000,83.8
2025-12-01,A_off,DK1,20251201-0700,103.61
2025-12-01,A_off,DK1,20251201-1700,83.8
2025-12-01,A_off,DK1,20251201-0200,79.61
2025-12-01,A_off,DK1,20251201-0900,91.62
2025-12-01,A_off,DK1,20251201-0600,101.8
2025-12-01,A_off,DK1,20251201-1300,79.61
2025-12-01,A_off,DK1,20251201-0400,91.62
2025-12-01,A_off,DK1,20251201-1400,79.61
2025-12-01,A_off,DK1,20251201-1500,91.62
2025-12-01,A_off,DK1,20251201-1900,83.8
2025-12-01,A_off,DK1,20251201-2000,79.61
2025-12-01,A_off,DK1,20251201-2200,79.61
2025-12-01,A_off,NO2,20251201-0800,83.8
2025-12-01,A_off,NO2,20251201-1100,83.8
2025-12-01,A_off,NO2,20251201-1200,83.8
2025-12-01,A_off,NO2,20251201-1800,83.8
2025-12-01,A_off,NO2,20251201-1600,83.8
2025-12-01,A_off,NO2,20251201-0000,83.8
2025-12-01,A_off,NO2,20251201-2100,83.8
2025-12-01,A_off,NO2,20251201-0100,83.8
2025-12-01,A_off,NO2,20251201-0500,83.8
2025-12-01,A_off,NO2,20251201-0300,83.8
2025-12-01,A_off,NO2,20251201-2300,79.61
2025-12-01,A_off,NO2,20251201-1000,83.8
2025-12-01,A_off,NO2,20251201-0700,83.8
2025-12-01,A_off,NO2,20251201-1700,83.8
2025-12-01,A_off,NO2,20251201-0200,83.8
2025-12-01,A_off,NO2,20251201-0900,83.8
2025-12-01,A_off,NO2,20251201-0600,83.8
2025-12-01,A_off,NO2,20251201-1300,83.8
2025-12-01,A_off,NO2,20251201-0400,83.8
2025-12-01,A_off,NO2,20251201-1400,33.34
2025-12-01,A_off,NO2,20251201-1500,83.8
2025-12-01,A_off,NO2,20251201-1900,83.8
2025-12-01,A_off,NO2,20251201-2000,83.8
2025-12-01,A_off,NO2,20251201-2200,82.1
2025-12-01,A_off,FR,20251201-0800,99.08
2025-12-01,A_off,FR,20251201-1100,41.08
2025-12-01,A_off,FR,20251201-1200,40.24
2025-12-01,A_off,FR,20251201-1800,103.61
2025-12-01,A_off,FR,20251201-1600,79.61
2025-12-01,A_off,FR,20251201-0000,46.51
2025-12-01,A_off,FR,20251201-2100,43.96
2025-12-01,A_off,FR,20251201-0100,45.44
2025-12-01,A_off,FR,20251201-0500,50.56
2025-12-01,A_off,FR,20251201-0300,37.81
2025-12-01,A_off,FR,20251201-2300,37.66
2025-12-01,A_off,FR,20251201-1000,56.53
2025-12-01,A_off,FR,20251201-0700,118.64
2025-12-01,A_off,FR,20251201-1700,103.57
2025-12-01,A_off,FR,20251201-0200,37.82
2025-12-01,A_off,FR,20251201-0900,79.61
2025-12-01,A_off,FR,20251201-0600,79.61
2025-12-01,A_off,FR,20251201-1300,44.03
2025-12-01,A_off,FR,20251201-0400,37.81
2025-12-01,A_off,FR,20251201-1400,10.51
2025-12-01,A_off,FR,20251201-1500,60.84
2025-12-01,A_off,FR,20251201-1900,79.09
2025-12-01,A_off,FR,20251201-2000,53.19
2025-12-01,A_off,FR,20251201-2200,36.05
2025-12-01,B_on,NL,20251201-0800,103.61
2025-12-01,B_on,NL,20251201-1100,79.61
2025-12-01,B_on,NL,20251201-1200,79.61
2025-12-01,B_on,NL,20251201-1800,91.62
2025-12-01,B_on,NL,20251201-1600,103.61
2025-12-01,B_on,NL,20251201-0000,83.8
2025-12-01,B_on,NL,20251201-2100,79.61
2025-12-01,B_on,NL,20251201-0100,83.8
2025-12-01,B_on,NL,20251201-0500,89.91
2025-12-01,B_on,NL,20251201-0300,83.8
2025-12-01,B_on,NL,20251201-2300,79.61
2025-12-01,B_on,NL,20251201-1000,83.8
2025-12-01,B_on,NL,20251201-0700,103.61
2025-12-01,B_on,NL,20251201-1700,103.61
2025-12-01,B_on,NL,20251201-0200,83.8
2025-12-01,B_on,NL,20251201-0900,90.72
2025-12-01,B_on,NL,20251201-0600,101.63
2025-12-01,B_on,NL,20251201-1300,79.61
2025-12-01,B_on,NL,20251201-0400,83.8
2025-12-01,B_on,NL,20251201-1400,83.8
2025-12-01,B_on,NL,20251201-1500,101.8
2025-12-01,B_on,NL,20251201-1900,83.8
2025-12-01,B_on,NL,20251201-2000,79.61
2025-12-01,B_on,NL,20251201-2200,79.61
2025-12-01,B_on,BE,20251201-0800,83.8
2025-12-01,B_on,BE,20251201-1100,82.45
2025-12-01,B_on,BE,20251201-1200,82.45
2025-12-01,B_on,BE,20251201-1800,83.8
2025-12-01,B_on,BE,20251201-1600,83.8
2025-12-01,B_on,BE,20251201-0000,79.61
2025-12-01,B_on,BE,20251201-2100,75.53
2025-12-01,B_on,BE,20251201-0100,79.61
2025-12-01,B_on,BE,20251201-0500,83.8
2025-12-01,B_on,BE,20251201-0300,78.82
2025-12-01,B_on,BE,20251201-2300,71.65
2025-12-01,B_on,BE,20251201-1000,82.45
2025-12-01,B_on,BE,20251201-0700,83.8
2025-12-01,B_on,BE,20251201-1700,83.8
2025-12-01,B_on,BE,20251201-0200,78.82
2025-12-01,B_on,BE,20251201-0900,83.8
2025-12-01,B_on,BE,20251201-0600,83.8
2025-12-01,B_on,BE,20251201-1300,83.8
2025-12-01,B_on,BE,20251201-0400,78.82
2025-12-01,B_on,BE,20251201-1400,83.8
2025-12-01,B_on,BE,20251201-1500,83.8
2025-12-01,B_on,BE,20251201-1900,79.61
2025-12-01,B_on,BE,20251201-2000,79.61
2025-12-01,B_on,BE,20251201-2200,71.65
2025-12-01,B_on,DE_LU,20251201-0800,118.84
2025-12-01,B_on,DE_LU,20251201-1100,103.61
2025-12-01,B_on,DE_LU,20251201-1200,103.61
2025-12-01,B_on,DE_LU,20251201-1800,103.61
2025-12-01,B_on,DE_LU,20251201-1600,118.84
2025-12-01,B_on,DE_LU,20251201-0000,95.54
2025-12-01,B_on,DE_LU,20251201-2100,88.85
2025-12-01,B_on,DE_LU,20251201-0100,95.54
2025-12-01,B_on,DE_LU,20251201-0500,109.0
2025-12-01,B_on,DE_LU,20251201-0300,95.54
2025-12-01,B_on,DE_LU,20251201-2300,79.61
2025-12-01,B_on,DE_LU,20251201-1000,103.61
2025-12-01,B_on,DE_LU,20251201-0700,139.12
2025-12-01,B_on,DE_LU,20251201-1700,113.11
2025-12-01,B_on,DE_LU,20251201-0200,95.54
2025-12-01,B_on,DE_LU,20251201-0900,113.11
2025-12-01,B_on,DE_LU,20251201-0600,126.29
2025-12-01,B_on,DE_LU,20251201-1300,118.16
2025-12-01,B_on,DE_LU,20251201-0400,95.54
2025-12-01,B_on,DE_LU,20251201-1400,118.84
2025-12-01,B_on,DE_LU,20251201-1500,118.84
2025-12-01,B_on,DE_LU,20251201-1900,103.61
2025-12-01,B_on,DE_LU,20251201-2000,103.61
2025-12-01,B_on,DE_LU,20251201-2200,82.1
2025-12-01,B_on,DK1,20251201-0800,103.61
2025-12-01,B_on,DK1,20251201-1100,79.61
2025-12-01,B_on,DK1,20251201-1200,79.61
2025-12-01,B_on,DK1,20251201-1800,79.61
2025-12-01,B_on,DK1,20251201-1600,101.8
2025-12-01,B_on,DK1,20251201-0000,83.8
2025-12-01,B_on,DK1,20251201-2100,79.61
2025-12-01,B_on,DK1,20251201-0100,83.8
2025-12-01,B_on,DK1,20251201-0500,91.62
2025-12-01,B_on,DK1,20251201-0300,83.8
2025-12-01,B_on,DK1,20251201-2300,79.61
2025-12-01,B_on,DK1,20251201-1000,83.8
2025-12-01,B_on,DK1,20251201-0700,103.61
2025-12-01,B_on,DK1,20251201-1700,83.8
2025-12-01,B_on,DK1,20251201-0200,83.8
2025-12-01,B_on,DK1,20251201-0900,91.62
2025-12-01,B_on,DK1,20251201-0600,101.8
2025-12-01,B_on,DK1,20251201-1300,79.61
2025-12-01,B_on,DK1,20251201-0400,91.62
2025-12-01,B_on,DK1,20251201-1400,83.8
2025-12-01,B_on,DK1,20251201-1500,101.8
2025-12-01,B_on,DK1,20251201-1900,83.8
2025-12-01,B_on,DK1,20251201-2000,79.61
2025-12-01,B_on,DK1,20251201-2200,79.61
2025-12-01,B_on,NO2,20251201-0800,83.8
2025-12-01,B_on,NO2,20251201-1100,83.8
2025-12-01,B_on,NO2,20251201-1200,83.8
2025-12-01,B_on,NO2,20251201-1800,83.8
2025-12-01,B_on,NO2,20251201-1600,83.8
2025-12-01,B_on,NO2,20251201-0000,83.8
2025-12-01,B_on,NO2,20251201-2100,83.8
2025-12-01,B_on,NO2,20251201-0100,83.8
2025-12-01,B_on,NO2,20251201-0500,83.8
2025-12-01,B_on,NO2,20251201-0300,83.8
2025-12-01,B_on,NO2,20251201-2300,79.61
2025-12-01,B_on,NO2,20251201-1000,83.8
2025-12-01,B_on,NO2,20251201-0700,83.8
2025-12-01,B_on,NO2,20251201-1700,83.8
2025-12-01,B_on,NO2,20251201-0200,83.8
2025-12-01,B_on,NO2,20251201-0900,83.8
2025-12-01,B_on,NO2,20251201-0600,83.8
2025-12-01,B_on,NO2,20251201-1300,83.8
2025-12-01,B_on,NO2,20251201-0400,83.8
2025-12-01,B_on,NO2,20251201-1400,83.8
2025-12-01,B_on,NO2,20251201-1500,83.8
2025-12-01,B_on,NO2,20251201-1900,83.8
2025-12-01,B_on,NO2,20251201-2000,83.8
2025-12-01,B_on,NO2,20251201-2200,82.1
2025-12-01,B_on,FR,20251201-0800,99.08
2025-12-01,B_on,FR,20251201-1100,41.08
2025-12-01,B_on,FR,20251201-1200,40.24
2025-12-01,B_on,FR,20251201-1800,103.61
2025-12-01,B_on,FR,20251201-1600,79.61
2025-12-01,B_on,FR,20251201-0000,46.51
2025-12-01,B_on,FR,20251201-2100,43.96
2025-12-01,B_on,FR,20251201-0100,45.44
2025-12-01,B_on,FR,20251201-0500,50.56
2025-12-01,B_on,FR,20251201-0300,37.81
2025-12-01,B_on,FR,20251201-2300,37.66
2025-12-01,B_on,FR,20251201-1000,56.53
2025-12-01,B_on,FR,20251201-0700,114.64
2025-12-01,B_on,FR,20251201-1700,103.57
2025-12-01,B_on,FR,20251201-0200,37.82
2025-12-01,B_on,FR,20251201-0900,79.61
2025-12-01,B_on,FR,20251201-0600,79.61
2025-12-01,B_on,FR,20251201-1300,44.03
2025-12-01,B_on,FR,20251201-0400,37.81
2025-12-01,B_on,FR,20251201-1400,45.75
2025-12-01,B_on,FR,20251201-1500,60.84
2025-12-01,B_on,FR,20251201-1900,79.09
2025-12-01,B_on,FR,20251201-2000,53.19
2025-12-01,B_on,FR,20251201-2200,36.05
2025-06-01,A_off,NL,20250601-2300,84.59
2025-06-01,A_off,NL,20250601-0100,84.59
2025-06-01,A_off,NL,20250601-0900,14.99
2025-06-01,A_off,NL,20250601-0200,84.59
2025-06-01,A_off,NL,20250601-1700,84.59
2025-06-01,A_off,NL,20250601-0400,84.59
2025-06-01,A_off,NL,20250601-0700,57.0
2025-06-01,A_off,NL,20250601-0600,66.18
2025-06-01,A_off,NL,20250601-2100,84.59
2025-06-01,A_off,NL,20250601-1100,4.65
2025-06-01,A_off,NL,20250601-1300,4.45
2025-06-01,A_off,NL,20250601-2000,84.59
2025-06-01,A_off,NL,20250601-0300,84.59
2025-06-01,A_off,NL,20250601-2200,84.59
2025-06-01,A_off,NL,20250601-1600,60.22
2025-06-01,A_off,NL,20250601-0800,33.89
2025-06-01,A_off,NL,20250601-1200,4.45
2025-06-01,A_off,NL,20250601-0000,84.59
2025-06-01,A_off,NL,20250601-1900,84.59
2025-06-01,A_off,NL,20250601-1500,47.51
2025-06-01,A_off,NL,20250601-1400,5.0
2025-06-01,A_off,NL,20250601-1000,9.5
2025-06-01,A_off,NL,20250601-0500,69.2
2025-06-01,A_off,NL,20250601-1800,84.59
2025-06-01,A_off,BE,20250601-2300,76.13
2025-06-01,A_off,BE,20250601-0100,78.14
2025-06-01,A_off,BE,20250601-0900,27.5
2025-06-01,A_off,BE,20250601-0200,83.7
2025-06-01,A_off,BE,20250601-1700,76.13
2025-06-01,A_off,BE,20250601-0400,76.13
2025-06-01,A_off,BE,20250601-0700,57.0
2025-06-01,A_off,BE,20250601-0600,61.4
2025-06-01,A_off,BE,20250601-2100,79.87
2025-06-01,A_off,BE,20250601-1100,5.0
2025-06-01,A_off,BE,20250601-1300,4.45
2025-06-01,A_off,BE,20250601-2000,79.87
2025-06-01,A_off,BE,20250601-0300,83.7
2025-06-01,A_off,BE,20250601-2200,76.99
2025-06-01,A_off,BE,20250601-1600,57.83
2025-06-01,A_off,BE,20250601-0800,43.39
2025-06-01,A_off,BE,20250601-1200,4.45
2025-06-01,A_off,BE,20250601-0000,78.62
2025-06-01,A_off,BE,20250601-1900,79.87
2025-06-01,A_off,BE,20250601-1500,16.16
2025-06-01,A_off,BE,20250601-1400,5.0
2025-06-01,A_off,BE,20250601-1000,27.5
2025-06-01,A_off,BE,20250601-0500,60.16
2025-06-01,A_off,BE,20250601-1800,79.87
2025-06-01,A_off,DE_LU,20250601-2300,85.47
2025-06-01,A_off,DE_LU,20250601-0100,84.59
2025-06-01,A_off,DE_LU,20250601-0900,14.99
2025-06-01,A_off,DE_LU,20250601-0200,84.59
2025-06-01,A_off,DE_LU,20250601-1700,84.59
2025-06-01,A_off,DE_LU,20250601-0400,84.59
2025-06-01,A_off,DE_LU,20250601-0700,57.0
2025-06-01,A_off,DE_LU,20250601-0600,66.18
2025-06-01,A_off,DE_LU,20250601-2100,92.9
2025-06-01,A_off,DE_LU,20250601-1100,4.65
2025-06-01,A_off,DE_LU,20250601-1300,4.45
2025-06-01,A_off,DE_LU,20250601-2000,92.9
2025-06-01,A_off,DE_LU,20250601-0300,84.59
2025-06-01,A_off,DE_LU,20250601-2200,89.04
2025-06-01,A_off,DE_LU,20250601-1600,60.22
2025-06-01,A_off,DE_LU,20250601-0800,33.89
2025-06-01,A_off,DE_LU,20250601-1200,4.18
2025-06-01,A_off,DE_LU,20250601-0000,84.59
2025-06-01,A_off,DE_LU,20250601-1900,92.9
2025-06-01,A_off,DE_LU,20250601-1500,47.51
2025-06-01,A_off,DE_LU,20250601-1400,5.0
2025-06-01,A_off,DE_LU,20250601-1000,9.5
2025-06-01,A_off,DE_LU,20250601-0500,69.2
2025-06-01,A_off,DE_LU,20250601-1800,92.9
2025-06-01,A_off,DK1,20250601-2300,84.59
2025-06-01,A_off,DK1,20250601-0100,84.59
2025-06-01,A_off,DK1,20250601-0900,24.08
2025-06-01,A_off,DK1,20250601-0200,84.59
2025-06-01,A_off,DK1,20250601-1700,63.0
2025-06-01,A_off,DK1,20250601-0400,84.59
2025-06-01,A_off,DK1,20250601-0700,57.0
2025-06-01,A_off,DK1,20250601-0600,66.18
2025-06-01,A_off,DK1,20250601-2100,84.59
2025-06-01,A_off,DK1,20250601-1100,24.5
2025-06-01,A_off,DK1,20250601-1300,9.5
2025-06-01,A_off,DK1,20250601-2000,84.59
2025-06-01,A_off,DK1,20250601-0300,84.59
2025-06-01,A_off,DK1,20250601-2200,84.59
2025-06-01,A_off,DK1,20250601-1600,60.22
2025-06-01,A_off,DK1,20250601-0800,33.89
2025-06-01,A_off,DK1,20250601-1200,17.57
2025-06-01,A_off,DK1,20250601-0000,84.59
2025-06-01,A_off,DK1,20250601-1900,84.59
2025-06-01,A_off,DK1,20250601-1500,47.51
2025-06-01,A_off,DK1,20250601-1400,5.0
2025-06-01,A_off,DK1,20250601-1000,26.0
2025-06-01,A_off,DK1,20250601-0500,69.2
2025-06-01,A_off,DK1,20250601-1800,84.59
2025-06-01,A_off,NO2,20250601-2300,79.7
2025-06-01,A_off,NO2,20250601-0100,79.7
2025-06-01,A_off,NO2,20250601-0900,25.91
2025-06-01,A_off,NO2,20250601-0200,79.7
2025-06-01,A_off,NO2,20250601-1700,79.7
2025-06-01,A_off,NO2,20250601-0400,79.7
2025-06-01,A_off,NO2,20250601-0700,53.71
2025-06-01,A_off,NO2,20250601-0600,58.46
2025-06-01,A_off,NO2,20250601-2100,87.53
2025-06-01,A_off,NO2,20250601-1100,4.71
2025-06-01,A_off,NO2,20250601-1300,4.19
2025-06-01,A_off,NO2,20250601-2000,87.53
2025-06-01,A_off,NO2,20250601-0300,79.7
2025-06-01,A_off,NO2,20250601-2200,81.49
2025-06-01,A_off,NO2,20250601-1600,61.23
2025-06-01,A_off,NO2,20250601-0800,40.88
2025-06-01,A_off,NO2,20250601-1200,4.19
2025-06-01,A_off,NO2,20250601-0000,79.7
2025-06-01,A_off,NO2,20250601-1900,87.53
2025-06-01,A_off,NO2,20250601-1500,37.69
2025-06-01,A_off,NO2,20250601-1400,4.71
2025-06-01,A_off,NO2,20250601-1000,25.91
2025-06-01,A_off,NO2,20250601-0500,57.29
2025-06-01,A_off,NO2,20250601-1800,87.53
2025-06-01,A_off,FR,20250601-2300,54.12
2025-06-01,A_off,FR,20250601-0100,61.8
2025-06-01,A_off,FR,20250601-0900,14.99
2025-06-01,A_off,FR,20250601-0200,61.8
2025-06-01,A_off,FR,20250601-1700,54.12
2025-06-01,A_off,FR,20250601-0400,61.8
2025-06-01,A_off,FR,20250601-0700,42.9
2025-06-01,A_off,FR,20250601-0600,48.25
2025-06-01,A_off,FR,20250601-2100,84.59
2025-06-01,A_off,FR,20250601-1100,5.0
2025-06-01,A_off,FR,20250601-1300,4.45
2025-06-01,A_off,FR,20250601-2000,84.59
2025-06-01,A_off,FR,20250601-0300,61.8
2025-06-01,A_off,FR,20250601-2200,55.75
2025-06-01,A_off,FR,20250601-1600,20.59
2025-06-01,A_off,FR,20250601-0800,22.68
2025-06-01,A_off,FR,20250601-1200,4.45
2025-06-01,A_off,FR,20250601-0000,61.8
2025-06-01,A_off,FR,20250601-1900,63.97
2025-06-01,A_off,FR,20250601-1500,17.84
2025-06-01,A_off,FR,20250601-1400,5.0
2025-06-01,A_off,FR,20250601-1000,9.5
2025-06-01,A_off,FR,20250601-0500,55.43
2025-06-01,A_off,FR,20250601-1800,63.97
2025-06-01,B_on,NL,20250601-2300,85.47
2025-06-01,B_on,NL,20250601-0100,84.59
2025-06-01,B_on,NL,20250601-0900,12.74
2025-06-01,B_on,NL,20250601-0200,84.59
2025-06-01,B_on,NL,20250601-1700,84.59
2025-06-01,B_on,NL,20250601-0400,84.59
2025-06-01,B_on,NL,20250601-0700,57.0
2025-06-01,B_on,NL,20250601-0600,66.18
2025-06-01,B_on,NL,20250601-2100,84.59
2025-06-01,B_on,NL,20250601-1100,4.65
2025-06-01,B_on,NL,20250601-1300,4.45
2025-06-01,B_on,NL,20250601-2000,92.9
2025-06-01,B_on,NL,20250601-0300,84.59
2025-06-01,B_on,NL,20250601-2200,89.04
2025-06-01,B_on,NL,20250601-1600,60.22
2025-06-01,B_on,NL,20250601-0800,33.89
2025-06-01,B_on,NL,20250601-1200,4.45
2025-06-01,B_on,NL,20250601-0000,84.59
2025-06-01,B_on,NL,20250601-1900,84.59
2025-06-01,B_on,NL,20250601-1500,47.69
2025-06-01,B_on,NL,20250601-1400,5.0
2025-06-01,B_on,NL,20250601-1000,8.58
2025-06-01,B_on,NL,20250601-0500,84.59
2025-06-01,B_on,NL,20250601-1800,84.59
2025-06-01,B_on,BE,20250601-2300,76.13
2025-06-01,B_on,BE,20250601-0100,78.14
2025-06-01,B_on,BE,20250601-0900,27.5
2025-06-01,B_on,BE,20250601-0200,83.7
2025-06-01,B_on,BE,20250601-1700,76.13
2025-06-01,B_on,BE,20250601-0400,76.13
2025-06-01,B_on,BE,20250601-0700,57.0
2025-06-01,B_on,BE,20250601-0600,61.4
2025-06-01,B_on,BE,20250601-2100,79.87
2025-06-01,B_on,BE,20250601-1100,5.0
2025-06-01,B_on,BE,20250601-1300,4.45
2025-06-01,B_on,BE,20250601-2000,83.61
